,NAME,COVER,STORYLINE
887,鬼吹灯之天星术,,又一部根据天下霸唱《鬼吹灯》系列小说改编的电影《鬼吹灯之天星术》公布主演阵容，张涵予、卢靖姗、姜武将分别饰演胡八一、shirley杨、王胖子，组成新的“摸金铁三角”。
888,好想结婚,,本片讲述的是一个由彩礼引发的喜剧和爱情的故事。我们的主人公是三个在北京奋斗的女孩儿。
889,球状闪电,,继《三体》开拍电影后，著名科幻作家刘慈欣的又一部科幻小说《球状闪电》也要拍电影。据悉，电影《球状闪电》已于近日备案立项，讲述主人公刘祠目睹父母死于球状闪电发誓破解谜团，随后与恐怖分子斗争，解开球状闪电真相，与所爱之人得以重见的故事。
890,霍元甲之大侠崛起,,
891,Le Lion,,
892,虽然只是弄丢了手机2,,去年票房出色，官方宣布拍摄续集，千葉雄大主演，成田凌继续出演。
893,蔡文姬,,东汉末年，曹操统一北方后，积极派人寻找老友蔡邕的女儿——战乱中被南匈奴掳走的才女蔡文姬，并备上厚礼派使臣前往南匈奴不惜一切代价将蔡文姬接回中原。匈奴左贤王经过一番思想斗争后，终于同意文姬归汉。
894,未定名亨利·朱斯特/阿里尔·舒曼科幻片,,约瑟夫·高登-莱维特、杰米·福克斯将主演Netflix出品的未定名科幻动作惊悚新片，亨利·朱斯特和阿里尔·舒曼(《玩命直播》《灵动：鬼影实录》系列)执导，10月新奥尔良开拍。
895,马可·波罗,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2183002604.jpg,影片会以13世纪（中国元朝时期）意大利人马可·波罗游历中国为背景，但会拍成一部魔幻电影，影片由派拉蒙和中国的电影公司合作拍摄。
896,代号：新大陆,,地球即将毁灭，人类开始转移地球，至宇宙新大陆。
897,怒火燎原,,
898,Beautiful Nightmare,,
899,悖论,,派拉蒙将联手J·J·艾布拉姆斯的坏机器人制片公司打造一部科幻新片《悖论》(Aporia)，Jared Moshe(《左撇子布朗之歌》)自编自导。该片详细剧情未知，描述为一部扎实的科幻剧情片，涉及到时间旅行。
900,抓猴,,《抓猴》是一 部徐克导演的现代题材的3D惊悚片，剧情悬疑诡异。影片的主要故事在三个女主演身上展开，在窥视、背叛、阴谋、死亡的惊险不断中，导向一个让人意想不到的结局
901,死侍3,,随着迪士尼对20世纪福克斯的收购，《神奇四侠》《死侍》《X战警》等IP重回漫威宇宙。
902,红圈,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2185244822.jpg,塔里克·萨利赫(《西部世界》)将执导新版[红圈]。影片翻拍自1970年同名影片，老版导演让-皮埃尔·梅尔维尔，主演阿兰·德龙、布尔维尔、吉安·玛丽亚·沃隆特、伊夫·蒙当，影片围绕一个猫捉老鼠式的惊悚故事展开。斯蒂文·奈特(《浴血黑帮》)操刀新片剧本。
903,恋途未卜,,
904,分歧者3：上升之势,,Starz将打造剧集《分歧者：上升之势》。导演李·杜兰·克里格，编剧亚当·科扎德。[分歧者：上升之势]原为[分歧者]系列第四部，但由于第三部惨淡的票房，狮门去年宣布第四部将“降级”为电视电影。目前关于新剧剧情尚未透露，原系列主演谢琳·伍德蕾等人是否回归尚不确定。新剧将由狮门TV担任制作。
905,于勒之死,,一个电影青年为去世的著名导演叔叔拍摄生平纪录片，却意外揭开了尘封的往事和瞒天的阴谋，直到最后亲眼目睹了叔叔的死亡。
906,平安岛,,海洋勘察队队长张海明（黄立行 饰）带领队员郝平生（戴立忍 饰）、刘佳（焦俊艳 饰）、杨卿（热依扎 饰）、秦晖（黄健玮 饰）、徐玲（王妍之 饰）、韩立（孙磊 饰）登陆到一座在地图上没有坐标的岛屿，勘察队意外在岛屿深处的古宅中发现黄金与干尸，面对黄金这突如其来的诱惑，队员间不断地产生猜疑、争吵……直至杀戮。一场人间大逃杀在这个孤岛荒宅中悄然展开，伴随着死亡，更大的危机也随之降临，神秘毒气充满了整个岛屿……进退两难的处境，究竟谁可以在这座岛屿中得到真正的平安？
907,寻龙诀之黄金帝国,,寻龙诀将筹拍第二部黄金帝国 导演未知
908,我的日记,,成龙继《十二生肖》后再次执导筒的歌舞剧情片《我的日记》目前正在上海热拍中，据悉影片将以三十年代的民国为故事背景，拍摄地将横跨中国、匈牙利两地，是成龙首部执导的非动作题材电影。早在宣传《英伦对决》时，成龙便透露本片剧本已准备多年，单剧本便改过七八版，曾打算过邀章子怡、张静初等女星主演。
909,82年生金智英,,韩国人气小说《82年生的金智英》将翻拍成电影，主角金智英将由郑裕美出演。该小说于2016年出版，不仅是发行量近百万册的畅销书，更一度引发了极高的讨论热度。小说中讲述了许多引发人共鸣的困扰，82年出生的金智英只是一个普通的三十多岁女性，有一天突然开始在自己身上看到了婆婆、姐姐身上的特质。郑裕美将在这部作品中挑战平凡无奇的三十多岁女性，该剧预计将在19年上半年开机。
910,牛仔裤的夏天3,,第三部将根据原著系列第五部《永远的姐妹情》改编，故事讲述10年之后，女孩们各奔东西，却因一次旅行再次重聚。前两部由华纳公司发行，不过目前为止，第三部还没有找到发行商。
911,不死之人类们的夜晚,,由《占卜师们》的申政元导演执导的新作《不死之人类们的夜晚》讲述了和完美的丈夫结婚的妻子（李贞贤 饰）发现丈夫（金圣武 饰）有着不可告人的秘密，她便和朋友们（徐英姬、李美度 饰）以及侦探（杨东根 饰）齐心协力想要先把丈夫杀死却发生了意想不到的事情的SF搞笑惊悚故事。
912,无敌乒乓兔,,电影《无敌乒乓兔》的故事发生在一个原始而宁静的村庄——兔镇，乒乓球曾经是这里最流行的运动，但已被年轻的兔子们渐渐遗忘。一个偶然的机会，乒乓技术高超的猴子发现了这个宁静的村庄，他们想要通过乒乓比赛征服兔族并夺得兔镇。为了拯救兔族及赢回自己的尊严，一个名叫萝卜的兔子开始了一段惊心动魄的冒险之旅。
913,谎话连篇2,,导演武正晴 X 编剧足立绅话题电影<嘘八百>将推出续集。
914,伤口处理员,,伊莎贝拉·凯·莱斯(《大小谎言》《真爱如血》)加盟雷·利奥塔、杰米·金主演犯罪惊悚片《伤口处理员》(Cutman)，迈克尔·梅勒(《盲》《迷情佛罗伦萨》)执导，Tiffany Heath(《桑树渍》)编写剧本。讲述一个前拳击手患了癌症，濒临死亡，他为一个低级犯罪集团工作，他以前的伤口处理员的死亡事件一直纠缠着他，他只想平静地死去，而在遇到了一个毒瘾患者和她女儿后，发现他们都在寻找复仇和生存的意义，生活轨迹也开始发生转变。
915,试着死了一次（暂）,,广濑铃主演映画<试着死了一次（暂）>官方情报解禁，堤真一&吉泽亮共演，电通王牌广告人澤本嘉光继<审判！>后，又一部完全原创喜剧作品。
916,浴血黑帮,,未立项。
917,占有者,,讲述一个秘密组织的特工Tasya Vos利用大脑植入技术来“栖息”在他人的身体里，驱使他们为某些高薪客户执行暗杀任务。然而一次例行工作出了差错，她很快发现自己陷入了一个不知情的嫌疑犯的思想中，其对暴力的欲望导致她要和自己作斗争。
918,Thunder Force,,Netflix新电影《Thunder Force》将由Melissa McCarthy的丈夫Ben Falcone编导，剧情细节处于保密状态。
919,鬼吹灯之龙岭迷窟,,由新片场影业、梦想者电影、完美文化出品。改编自天下霸唱创作的同名小说，讲述了一个由一只绣花鞋所引发的故事.
920,魔发精灵2,,讲述Poppy和Branch有了一个惊人的发现——除了他们之外，还有其他的魔发精灵世界，各部落的明显差异导致了巨大的冲突。当一种神秘的邪恶力量让所有的精灵世界都面临危险时，Poppy和Branch以及朋友们将踏上一段史诗般的探寻旅程，在长期不和的各精灵族群中创造和谐氛围，让大家团结起来对抗某种厄运。
921,The Property of a Lady Fan Film,,"CUSACK Studios third and last James Bond fan film, Starring Paul Cusack as Ian Fleming's James Bond 007"
922,别惹小孩2,,情节未知。2007部电影《恶作剧》的续集。
923,大护法2,,《大护法2》续作在延续第一部设定的同时，做了不少转变，世界观从花生镇转移到市井都城，并会加入新的角色；而花生人也进行了“二次进化”。除此之外，导演不思凡透露，《大护法》片尾彩蛋中“杀手与彩”的故事，也将于第二部中得到延续，同时还会加入一条耐人寻味的情感线。《大护法2》将开启一段全新的故事。
924,超能疯人院,,《超能疯人院》讲述一个来自“落后”星球的青年人自制飞行器来到地球，寻找曾经因战争而流亡到地球的亲人，却发现隐藏的坏人一直进行着不为人知的计划……
925,我的双核女友,,《我的双核女友》聚焦于一个叫做明勋的北京留学的韩国穷学生，他兼职做翻译，赚些生活费，有一天他接到杜俊的电话，让他在一个部分失忆的盲女面前冒充她死去的男友，因为他和那人的声音很相像。从影片剧情设定来看，此次演员方面会是韩国和中国男女明星的搭档。
926,斯诺克,,首部台球主题巨制《斯诺克》启动  娱乐体育相融合
927,亮剑,,《亮剑》和《血色浪漫》都曾是引发“万人空巷”的热门电视剧，嘉博文化公布了将其改编为电影的消息，《亮剑》由导演康洪雷执导，《血色浪漫》则由演员许晴“首执导筒”。
928,云端之上,,披头士乐队成员保罗·麦卡特尼参与制作的动画电影《云端之上》(High In The Clouds)确认编剧： Jon Croker(《黑衣女人2》《沙漠舞者》《女飞人》)。
929,言语如苏打般涌现,,フライングドッグ10周年記念作品
930,我心底的美丽世界,,八年前，少女林宛之因遭诱奸，意外怀孕生子，母亲顾宏带着小宛之搬离小镇，前往陌生的城市上海定居，而那个孩子被送去了乡下外婆家，从此隐姓埋名。
931,凯特,,Netflix将打造一部以女性为主角的硬动作片《凯特》(Kate)，具有《杀死比尔》和《女囚尼基塔》的风格，“把凯特·布兰切特想象为李·马文带进一部硬汉动作惊悚片，女主角要在24小时之内解决自己的谋杀案”。不过大魔王并没有确定出演，片方将寻找合适导演和主演，明年4月开拍，成本约为2500万美元。剧本由Umair Aleem(《终极救援》)编写，制片人包括 Kelly McCormick(《极寒之城》)、大卫·雷奇(《疾速追杀》《极寒之城》《死侍2》)、 Bryan Unkeless(《饥饿游戏》《我，托尼亚》)。
932,不一样的礼物,,
933,天赋异禀,,《天赋异禀》由环球与传奇联手推出，改编自马库斯-萨基(Marcus Sakey)同名小说，将由新人导演朱利叶斯-约拿(Julius Onah)执导。据称《侏罗纪公园》(Jurassic Park)和《黑衣人3》(Menin Black III)编剧大卫-凯普(David Koepp)将撰写本片的剧本。影片背景设定在一个虚构的未来世界，一些人生来就有超能力，史密斯就是这样一个“天赋异禀”的人，他将自己的超能力用来追捕罪犯。影片的风格就像是《X战警》(X-Men)遇上《猎杀本拉登》(Zero Dark Thirty)。
